date,MCD,CVX,DD,PG,UNH,V,WBA,RTX,INTC,VZ,WMT,JNJ,AXP,MRK,PFE,JPM,CSCO,NKE,MSFT,MMM,AAPL,GS,IBM,TRV,HD,CAT,XOM,DIS,KO,BA
2017-02-16,106.70117950439452,81.3286361694336,75.02934265136719,74.56749725341797,147.03578186035156,83.17964172363281,64.06293487548828,59.156341552734375,30.12677001953125,33.51514434814453,19.978458404541016,96.3506851196289,71.66336822509766,49.9862060546875,23.995458602905277,73.87369537353516,26.85550880432129,52.00898742675781,59.05128479003906,111.48480987548828,31.54425621032715,214.24220275878903,123.79168701171876,103.092041015625,118.90596771240234,82.6009521484375,58.46331405639648,105.67373657226562,32.69739532470703,159.72755432128906
2017-02-17,107.62754821777344,81.07147216796875,74.84607696533203,74.81388854980469,141.61801147460938,83.22720336914062,64.22000885009766,59.19857406616211,30.184688568115234,34.02001190185547,20.12350273132324,96.98712921142578,71.8436050415039,50.08576965332031,23.995458602905277,73.62889099121094,26.9674129486084,52.43399429321289,59.142799377441406,111.20516967773438,31.630491256713867,215.0495758056641,123.27311706542967,103.22746276855467,120.13249969482422,83.096923828125,58.079708099365234,105.05329895019533,32.721195220947266,161.50430297851562
2017-02-21,107.82966613769533,82.09284973144531,74.7972183227539,75.29025268554688,144.2684326171875,83.66493225097656,64.63141632080078,59.3833236694336,30.21779060363769,34.18599319458008,20.72689247131348,97.6399383544922,72.07794189453125,50.15471267700195,23.995458602905277,74.265380859375,27.27912330627441,52.99760055541992,59.023834228515625,111.4604721069336,31.85888290405273,216.23483276367188,122.99337768554688,102.8888931274414,121.82942199707033,82.46644592285156,58.17206573486328,105.00557708740234,32.90373611450195,164.1693572998047
2017-02-22,107.6696548461914,81.10820007324219,77.79057312011719,75.1013412475586,144.2684326171875,83.55073547363281,64.54161071777344,59.46778869628906,29.84544944763184,34.35197830200195,20.80231094360352,97.52569580078124,71.97879791259766,50.00917816162109,23.97405433654785,74.30618286132812,27.247150421142575,53.81068420410156,58.90483474731445,113.08341217041016,31.954439163208008,216.20904541015625,123.6006088256836,103.18513488769533,122.02266693115234,82.55052947998047,57.49010848999024,105.11058044433594,33.01484298706055,163.98236083984375
2017-02-23,108.02336120605467,81.5784683227539,77.42402648925781,74.84674072265625,146.0923614501953,83.912353515625,65.06520080566406,59.16692733764648,29.936466217041016,34.79460906982422,20.686283111572266,99.30452728271484,72.15007019042969,50.438106536865234,24.30950164794922,74.3633041381836,27.20718765258789,53.02532196044922,59.142799377441406,113.78240966796876,31.819271087646484,215.74522399902344,123.94178771972656,103.57451629638672,121.5690460205078,80.32283020019531,58.09392929077149,104.73831939697266,33.06245422363281,165.38502502441406
2017-02-24,108.3433837890625,80.91715240478516,77.64395904541016,74.78104400634766,146.50567626953125,84.15022277832031,65.52893829345703,59.36221694946289,30.22606468200684,34.99517059326172,20.99957275390625,100.80763244628906,71.88867950439453,50.67556381225586,24.452245712280277,73.71048736572266,27.430986404418945,53.459564208984375,59.142799377441406,113.91616821289062,31.849571228027344,212.44711303710935,123.737060546875,103.4983367919922,122.61075592041016,80.26399993896484,57.59665298461914,105.30148315429688,33.157691955566406,165.9274139404297
2017-02-27,107.73257446289062,82.1148910522461,76.86202239990234,74.64962768554688,148.59011840820312,83.74108123779297,65.23724365234375,59.54695510864258,30.209518432617188,34.538719177246094,20.811016082763672,100.53659057617188,72.25820922851562,50.438106536865234,24.46652030944824,73.79209899902344,27.383031845092773,53.30250930786133,58.78586196899414,113.61223602294922,31.91248321533203,214.14768981933597,122.4065933227539,103.30364990234376,122.0646743774414,81.91165161132812,57.92342758178711,105.21558380126952,33.07038497924805,167.78829956054688
2017-02-28,108.29248809814452,82.66598510742188,76.06783294677734,74.7974624633789,148.59011840820312,83.68397521972656,64.60894775390625,59.409706115722656,29.9530086517334,34.32432556152344,20.5760498046875,100.38052368164062,72.15906524658203,50.45343017578125,24.35232734680176,73.94713592529297,27.319095611572266,52.81281280517578,58.55704498291016,113.27184295654295,31.92646789550781,213.61378479003903,122.69316864013672,103.47293853759766,121.737060546875,81.25597381591797,57.76715850830078,105.08193969726562,33.300540924072266,168.53639221191406
2017-03-01,109.48018646240234,83.6800308227539,77.53399658203125,75.28205108642578,150.8902130126953,84.68315887451172,64.90065002441406,60.00617980957031,29.72960090637207,34.448814392089844,20.436803817749023,101.73580169677734,73.83551788330078,50.71385955810547,24.566442489624023,76.37886047363281,27.526899337768555,53.542728424072266,59.4356803894043,115.40540313720705,32.57902908325195,217.6180877685547,124.146484375,105.80072784423828,123.2239990234375,82.8699722290039,58.97476196289063,105.9887237548828,33.459259033203125,171.97763061523438
2017-03-02,108.78451538085938,83.29793548583984,77.39960479736328,74.66604614257812,150.32420349121094,84.24542236328125,64.87821960449219,59.48361587524414,29.71305084228516,34.566383361816406,20.526729583740234,101.54688262939452,72.19514465332031,50.6142807006836,24.63068008422852,75.1874771118164,27.486936569213867,53.57053756713867,58.58451461791992,115.4236068725586,32.385597229003906,216.1972198486328,123.17759704589844,105.40290069580078,124.29094696044922,79.3224868774414,59.17368698120117,105.55918884277344,33.70528793334961,171.1173095703125
